3479.90107 14.707 0.003
3481.79175 14.717 0.003
3484.74754 14.705 0.003
3496.69596 14.713 0.003
3497.76341 14.708 0.003
3499.72094 14.711 0.003
3500.70374 14.693 0.003
3501.74176 14.697 0.003
3502.74034 14.691 0.003
3503.66692 14.693 0.003
3504.84600 14.698 0.003
3506.85766 14.700 0.003
3508.72413 14.696 0.003
3509.75466 14.692 0.003
3510.89496 14.690 0.003
3511.80681 14.694 0.003
3512.83548 14.699 0.003
3517.82993 14.711 0.003
3520.78714 14.702 0.003
3522.71312 14.701 0.003
3523.77422 14.701 0.003
3524.67634 14.705 0.003
3525.67045 14.692 0.003
3526.72320 14.691 0.003
3527.75702 14.695 0.003
3528.69798 14.698 0.003
3529.65588 14.705 0.003
3530.66395 14.705 0.003
3538.64221 14.716 0.003
3540.62942 14.708 0.003
3544.82914 14.710 0.003
3547.76067 14.701 0.003
3550.60756 14.719 0.003
3551.60988 14.705 0.003
3552.64067 14.716 0.003
3553.76627 14.716 0.004
3554.71963 14.718 0.003
3555.78383 14.711 0.003
3556.69599 14.703 0.003
3558.50679 14.697 0.003
3558.80547 14.697 0.003
3559.58836 14.712 0.003
3560.57677 14.709 0.003
3561.52087 14.720 0.003
3562.56150 14.714 0.003
3562.81286 14.703 0.003
3563.61574 14.715 0.003
3564.59743 14.715 0.003
3569.53421 14.718 0.003
3573.62465 14.704 0.003
3574.66563 14.709 0.003
3575.51319 14.708 0.003
3576.66715 14.706 0.003
3577.73481 14.715 0.003
3578.64002 14.775 0.003
3579.59731 14.716 0.003
3579.76501 14.726 0.003
3580.62709 14.714 0.003
3581.65056 14.719 0.003
3582.59866 14.719 0.003
3583.61262 14.717 0.003
3584.62139 14.737 0.003
3585.61170 14.720 0.003
3586.65743 14.713 0.003
3589.65012 14.714 0.003
3590.61900 14.762 0.003
3592.62587 14.712 0.003
3593.65204 14.725 0.003
3594.68390 14.706 0.003
3601.62607 14.711 0.003
3602.64217 14.692 0.003
3603.61617 14.719 0.003
3607.61449 14.708 0.003
3608.62143 14.714 0.003
3615.55715 14.717 0.003
3616.56461 14.719 0.003
3618.54127 14.723 0.003
3619.56591 14.728 0.003
3621.56553 14.720 0.003
3628.53941 14.700 0.003
3629.62407 14.702 0.003
3631.50896 14.703 0.003
3633.52207 14.723 0.003
3637.61824 14.702 0.003
3639.57177 14.711 0.003
3641.52394 14.703 0.003
3643.60031 14.715 0.004
3648.51618 14.712 0.003
3650.55356 14.716 0.003
3654.52538 14.725 0.004
3655.50403 14.718 0.003
3657.51153 14.713 0.003
3660.50569 14.725 0.003
3662.51092 14.716 0.003
3666.53844 14.698 0.003
3776.84622 14.721 0.003
3781.87247 14.711 0.004
3784.85638 14.714 0.003
3787.89304 14.723 0.003
3791.87114 14.744 0.003
3794.85079 14.736 0.003
3796.83850 14.723 0.003
3797.84240 14.709 0.003
3798.89039 14.716 0.003
3801.81398 14.741 0.003
3803.80303 14.705 0.003
3804.85035 14.712 0.003
3805.89076 14.709 0.003
3807.87907 14.718 0.003
3808.91420 14.725 0.003
3811.87202 14.718 0.003
3812.90373 14.713 0.003
3817.89042 14.712 0.003
3818.91112 14.715 0.003
3820.85714 14.713 0.003
3821.86713 14.708 0.003
3822.76618 14.721 0.003
3823.87545 14.710 0.003
3824.87203 14.719 0.003
3826.87649 14.723 0.003
3828.87883 14.704 0.003
3829.86557 14.712 0.003
3832.86587 14.715 0.003
3833.83574 14.707 0.003
3834.88467 14.714 0.003
3835.82799 14.714 0.003
3836.83366 14.713 0.003
3837.82302 14.709 0.003
3838.82701 14.719 0.003
3839.83915 14.710 0.003
3840.83018 14.712 0.003
3841.80905 14.716 0.003
3845.81194 14.729 0.004
3846.82208 14.716 0.003
3848.83757 14.708 0.003
3849.85086 14.702 0.003
3850.78691 14.713 0.003
3851.79324 14.724 0.003
3852.78172 14.717 0.003
3853.77441 14.722 0.003
3856.76321 14.722 0.003
3858.82713 14.728 0.003
3860.81791 14.722 0.003
3861.82858 14.708 0.003
3862.77620 14.717 0.003
3863.71594 14.712 0.003
3864.77704 14.713 0.003
3865.74141 14.708 0.003
3866.76985 14.713 0.003
3867.70677 14.713 0.003
3868.77279 14.710 0.003
3869.75921 14.699 0.003
3873.76001 14.701 0.003
3874.80461 14.714 0.003
3875.71968 14.700 0.003
3875.74276 14.709 0.003
3875.81551 14.710 0.003
3875.89197 14.693 0.003
3875.93441 14.689 0.003
3876.60195 14.699 0.003
3876.62882 14.710 0.003
3876.70495 14.702 0.003
3877.62694 14.718 0.003
3877.65639 14.717 0.003
3877.74930 14.718 0.003
3877.93182 14.711 0.003
3880.74654 14.712 0.003
3881.75469 14.710 0.003
3881.77769 14.713 0.003
3881.81974 14.712 0.003
3882.69275 14.704 0.003
3883.73420 14.694 0.003
3886.70505 14.720 0.003
3887.56995 14.704 0.003
3887.64533 14.722 0.003
3887.68810 14.715 0.003
3888.58542 14.701 0.003
3889.84645 14.709 0.003
3891.59821 14.714 0.003
3892.84446 14.692 0.003
3893.72924 14.704 0.003
3894.77461 14.709 0.003
3896.72290 14.715 0.003
3900.62576 14.702 0.003
3901.63765 14.712 0.003
3902.65555 14.714 0.003
3903.77776 14.713 0.003
3904.63527 14.715 0.003
3905.64223 14.720 0.003
3906.62377 14.721 0.003
3907.68486 14.718 0.004
3908.62342 14.706 0.003
3909.62782 14.695 0.003
3912.62817 14.707 0.003
3913.62570 14.724 0.003
3914.63983 14.724 0.003
3915.62260 14.719 0.003
3916.70438 14.731 0.003
3917.71706 14.710 0.003
3918.50679 14.693 0.003
3918.71811 14.714 0.003
3919.65130 14.718 0.003
3920.60342 14.708 0.003
3921.61690 14.711 0.003
3930.67636 14.716 0.003
3931.59830 14.727 0.003
3931.74050 14.718 0.003
3932.62575 14.719 0.003
3933.60548 14.793 0.003
3934.57611 14.725 0.003
3935.65331 14.725 0.003
3936.60490 14.726 0.003
3936.79314 14.712 0.003
3937.72162 14.705 0.003
3938.58257 14.724 0.003
3940.72276 14.733 0.003
3944.66750 14.725 0.003
3945.61588 14.716 0.003
3946.60963 14.722 0.003
3950.61461 14.710 0.003
3951.64271 14.725 0.003
3956.64957 14.721 0.003
3957.60403 14.720 0.003
3958.66951 14.712 0.003
3959.59982 14.736 0.003
3960.58810 14.730 0.003
3963.55713 14.722 0.003
3964.62031 14.730 0.003
3965.60604 14.728 0.003
3966.60094 14.718 0.003
3967.62735 14.752 0.003
3968.58358 14.740 0.003
3969.59122 14.724 0.003
3970.60409 14.734 0.003
3971.63411 14.736 0.003
3973.66364 14.726 0.003
3974.59831 14.728 0.003
3975.58978 14.703 0.003
3976.58768 14.705 0.003
3979.61414 14.724 0.003
3982.64269 14.698 0.003
3987.58393 14.698 0.003
3988.60111 14.706 0.003
3990.58514 14.701 0.003
3994.53504 14.705 0.003
3995.66277 14.712 0.003
3996.51081 14.719 0.003
4000.59632 14.721 0.003
4001.61974 14.723 0.003
4002.59034 14.729 0.003
4003.54482 14.727 0.003
4005.64065 14.728 0.003
4006.60952 14.711 0.003
4011.52361 14.728 0.003
4015.55297 14.730 0.003
4017.53065 14.720 0.003
4019.53237 14.724 0.003
4021.53506 14.731 0.004
4024.56460 14.716 0.003
4026.56021 14.703 0.003
4029.51885 14.708 0.003
4143.86811 14.719 0.004
4149.86268 14.723 0.004
4154.90023 14.715 0.004
4157.87101 14.723 0.003
4159.88728 14.708 0.004
4162.83467 14.712 0.004
4164.87443 14.726 0.003
4166.89024 14.726 0.004
4169.80472 14.714 0.004
4174.81232 14.727 0.004
4176.80526 14.712 0.003
4177.85898 14.713 0.004
4178.90175 14.714 0.003
4180.79914 14.719 0.004
4181.88875 14.713 0.004
4183.77082 14.714 0.003
4184.81917 14.712 0.003
4187.91233 14.716 0.004
4190.83028 14.716 0.004
4192.84906 14.720 0.004
4193.85991 14.711 0.003
4194.88158 14.710 0.003
4196.87010 14.708 0.004
4202.85134 14.712 0.003
4203.83948 14.711 0.003
4204.83499 14.708 0.003
4205.83004 14.709 0.003
4207.83862 14.701 0.003
4208.85565 14.703 0.003
4213.83091 14.714 0.003
4215.83714 14.712 0.004
4216.79489 14.715 0.004
4217.80269 14.711 0.003
4218.85761 14.711 0.003
4219.89340 14.717 0.004
4220.83032 14.707 0.004
4221.67036 14.720 0.004
4222.79349 14.713 0.004
4224.91280 14.720 0.004
4227.89403 14.709 0.003
4228.78776 14.712 0.004
4229.77248 14.714 0.004
4230.75626 14.710 0.003
4231.75858 14.712 0.003
4232.77009 14.690 0.004
4234.67354 14.719 0.004
4235.73187 14.719 0.003
4238.78184 14.730 0.003
4239.76192 14.731 0.003
4240.90757 14.718 0.003
4243.80085 14.710 0.004
4244.77572 14.707 0.003
4245.76653 14.703 0.003
4246.82425 14.709 0.004
4250.84961 14.727 0.004
4256.68653 14.709 0.004
4258.69532 14.724 0.004
4267.66059 14.715 0.003
4268.83126 14.705 0.003
4269.63906 14.715 0.003
4272.68958 14.714 0.003
4273.73877 14.716 0.004
4274.53539 14.694 0.004
4275.69019 14.719 0.004
4277.64758 14.706 0.003
4278.66357 14.710 0.004
4283.60887 14.713 0.004
4284.59289 14.719 0.004
4285.59956 14.718 0.004
4286.59574 14.716 0.003
4289.63064 14.715 0.004
4290.66209 14.713 0.004
4291.71686 14.708 0.004
4292.57827 14.703 0.003
4293.60557 14.704 0.003
4294.57741 14.714 0.003
4295.60262 14.708 0.003
4296.58621 14.711 0.004
4298.62430 14.710 0.004
4299.59461 14.707 0.003
4300.49308 14.718 0.004
4301.67334 14.716 0.003
4302.65563 14.716 0.004
4304.63043 14.707 0.004
4306.62137 14.708 0.004
4310.72214 14.713 0.004
4312.61635 14.703 0.003
4315.62648 14.706 0.004
4316.64754 14.693 0.004
4317.54600 14.705 0.003
4319.60906 14.717 0.004
4320.70200 14.726 0.004
4326.62489 14.716 0.004
4327.65067 14.712 0.004
4328.59288 14.717 0.003
4329.58496 14.736 0.004
4330.62783 14.719 0.003
4331.59245 14.719 0.004
4332.67076 14.779 0.004
4333.59324 14.719 0.004
4334.56061 14.704 0.004
4338.62362 14.718 0.004
4339.59283 14.715 0.004
4340.68983 14.723 0.004
4341.59473 14.721 0.004
4342.63102 14.707 0.004
4343.61029 14.702 0.003
4344.65979 14.708 0.004
4345.61017 14.714 0.004
4346.61218 14.717 0.004
4347.62603 14.719 0.004
4349.59792 14.718 0.003
4350.65970 14.720 0.004
4351.60005 14.716 0.004
4353.61986 14.711 0.004
4354.63938 14.724 0.004
4355.65240 14.720 0.004
4358.62651 14.724 0.004
4362.57444 14.726 0.005
4368.59528 14.713 0.004
4371.61418 14.715 0.004
4373.60785 14.724 0.004
4381.58700 14.713 0.004
4506.87378 14.716 0.004
4512.88910 14.706 0.003
4515.85062 14.714 0.004
4521.86196 14.723 0.004
4524.87130 14.711 0.003
4530.86064 14.714 0.003
4533.89827 14.714 0.003
4536.78654 14.699 0.004
4537.84744 14.700 0.003
4539.79077 14.714 0.003
4541.76051 14.720 0.003
4542.87853 14.706 0.003
4543.90462 14.712 0.003
4544.90222 14.706 0.003
4545.82681 14.712 0.003
4546.88533 14.711 0.003
4547.89610 14.713 0.003
4550.89588 14.728 0.003
4551.88899 14.718 0.003
4552.88223 14.719 0.003
4556.85017 14.710 0.003
4557.87643 14.716 0.003
4558.87293 14.719 0.003
4559.84061 14.722 0.003
4560.84091 14.714 0.003
4561.82981 14.705 0.003
4564.83413 14.700 0.003
4565.82307 14.709 0.003
4566.82511 14.716 0.003
4567.82544 14.717 0.003
4568.84777 14.721 0.003
4569.84169 14.718 0.003
4570.83239 14.710 0.003
4571.81613 14.710 0.003
4572.85395 14.713 0.003
4573.82961 14.717 0.003
4574.83177 14.718 0.003
4575.84054 14.712 0.003
4583.70068 14.713 0.004
4585.92676 14.719 0.004
4586.85267 14.717 0.003
4587.83330 14.708 0.003
4588.81633 14.711 0.003
4589.66194 14.707 0.003
4590.76654 14.709 0.003
4591.65433 14.713 0.003
4592.75970 14.722 0.003
4593.74501 14.717 0.003
4594.77354 14.717 0.003
4595.76128 14.710 0.003
4596.75046 14.704 0.003
4597.78170 14.699 0.003
4598.75104 14.699 0.003
4599.72687 14.697 0.003
4600.73609 14.701 0.003
4601.74061 14.704 0.003
4602.73483 14.708 0.003
4606.74855 14.711 0.003
4610.85174 14.708 0.003
4611.72228 14.707 0.003
4611.90887 14.709 0.003
4615.89899 14.714 0.004
4616.70780 14.711 0.003
4617.83089 14.710 0.004
4622.68650 14.712 0.003
4623.76649 14.705 0.003
4624.70176 14.704 0.004
4625.68687 14.710 0.003
4626.73735 14.698 0.004
4627.66602 14.713 0.003
4628.66033 14.720 0.003
4629.72543 14.720 0.003
4630.66231 14.722 0.003
4631.68379 14.713 0.003
4632.68380 14.713 0.003
4633.74082 14.705 0.003
4639.78625 14.725 0.003
4640.68619 14.721 0.003
4641.84274 14.729 0.004
4642.68464 14.706 0.003
4643.65062 14.699 0.003
4644.71776 14.708 0.003
4645.64922 14.711 0.003
4646.62095 14.721 0.003
4647.63135 14.724 0.003
4649.62549 14.712 0.003
4650.65385 14.714 0.003
4651.66874 14.713 0.003
4652.59790 14.706 0.003
4653.59178 14.710 0.003
4654.63092 14.707 0.003
4655.59518 14.706 0.003
4656.59824 14.719 0.003
4658.75563 14.714 0.004
4660.70517 14.709 0.003
4661.58774 14.706 0.003
4665.74951 14.722 0.004
4666.65490 14.708 0.003
4670.72104 14.717 0.004
4671.64447 14.718 0.003
4672.60397 14.711 0.003
4674.61083 14.716 0.003
4677.58303 14.707 0.003
4681.59864 14.716 0.003
4682.61585 14.718 0.003
4683.61280 14.716 0.004
4684.63087 14.706 0.003
4685.59853 14.707 0.003
4686.72733 14.708 0.003
4687.64580 14.711 0.003
4688.59199 14.715 0.003
4694.66727 14.715 0.004
4697.59321 14.723 0.004
4698.61942 14.732 0.003
4700.61449 14.719 0.003
4701.59738 14.726 0.004
4702.61234 14.716 0.003
4703.67958 14.707 0.004
4708.61312 14.721 0.004
4710.64829 14.710 0.003
4720.63058 14.702 0.003
4721.59944 14.706 0.004
4724.61387 14.708 0.003
4726.59069 14.715 0.004
4731.64020 14.716 0.004
4738.51618 14.715 0.004
4748.58505 14.714 0.004
4755.53884 14.714 0.004
4761.53533 14.714 0.004
4875.86808 14.709 0.003
4878.89831 14.712 0.003
4885.88006 14.715 0.003
4888.83175 14.725 0.003
4892.82746 14.721 0.003
4897.90618 14.725 0.003
4901.84933 14.715 0.003
4903.84870 14.724 0.003
4904.90694 14.732 0.003
4906.89839 14.719 0.003
4910.90494 14.713 0.003
4912.89147 14.718 0.003
4914.87281 14.715 0.003
4925.80536 14.705 0.003
4927.85927 14.728 0.003
4929.82796 14.719 0.003
4930.86129 14.726 0.003
4931.80509 14.723 0.003
4932.76034 14.715 0.003
4933.80865 14.711 0.003
4938.78368 14.728 0.003
4939.80904 14.732 0.003
4941.76310 14.720 0.003
4942.80392 14.710 0.003
4943.79644 14.715 0.003
4950.80909 14.708 0.003
4951.80033 14.704 0.003
4952.83607 14.702 0.003
4953.80068 14.707 0.003
4954.76252 14.703 0.003
4955.75838 14.710 0.003
5260.88278 14.744 0.007
5261.81374 14.751 0.007
5262.85132 14.717 0.008
5265.86822 14.709 0.007
5266.81459 14.707 0.007
5267.84179 14.714 0.007
5268.84425 14.723 0.007
5269.80792 14.729 0.007
5270.81361 14.745 0.007
5271.80909 14.740 0.007
5272.81427 14.725 0.007
5273.79926 14.717 0.007
5274.81777 14.715 0.007
5275.80410 14.738 0.007
5276.78228 14.731 0.007
5276.90975 14.723 0.007
5277.83777 14.725 0.007
5278.81439 14.715 0.007
5279.81564 14.732 0.007
5280.82226 14.751 0.007
5281.80217 14.733 0.007
5282.82489 14.714 0.007
5283.78498 14.718 0.007
5283.87633 14.703 0.007
5284.79061 14.702 0.007
5285.78143 14.699 0.007
5285.91143 14.693 0.007
5286.79706 14.721 0.008
5287.85024 14.730 0.007
5288.77560 14.708 0.007
5289.82748 14.699 0.007
5293.85540 14.715 0.007
5294.79878 14.737 0.007
5295.80168 14.709 0.007
5296.84125 14.744 0.007
5297.87602 14.744 0.007
5298.91640 14.732 0.007
5299.90148 14.715 0.004
5301.82717 14.693 0.007
5306.78722 14.721 0.007
5307.81239 14.704 0.007
5309.85594 14.687 0.007
5311.92506 14.688 0.007
5312.91449 14.713 0.007
5314.67433 14.696 0.008
5314.88895 14.716 0.007
5315.81507 14.707 0.007
5316.77315 14.711 0.008
5319.91463 14.721 0.008
5320.80872 14.721 0.007
5321.75557 14.706 0.007
5322.71100 14.681 0.005
5322.92417 14.727 0.007
5323.86845 14.730 0.007
5324.79863 14.726 0.007
5325.71473 14.711 0.007
5325.91567 14.716 0.007
5326.84065 14.706 0.007
5327.78832 14.735 0.007
5328.68756 14.738 0.005
5328.91105 14.748 0.007
5334.84050 14.725 0.007
5335.81506 14.706 0.007
5336.90158 14.733 0.007
5337.90202 14.720 0.007
5339.66081 14.721 0.007
5339.93618 14.729 0.007
5340.87805 14.717 0.007
5341.80888 14.724 0.007
5342.63683 14.740 0.008
5342.83267 14.695 0.007
5343.66645 14.704 0.007
5343.85981 14.691 0.007
5343.87254 14.687 0.007
5348.80710 14.706 0.007
5349.68743 14.696 0.007
5350.69540 14.731 0.008
5351.82050 14.718 0.007
5352.83565 14.730 0.007
5353.78391 14.734 0.007
5354.75984 14.725 0.007
5355.68999 14.707 0.007
5357.68777 14.694 0.007
5358.87049 14.707 0.007
5359.69202 14.705 0.007
5361.63886 14.726 0.008
5362.88489 14.701 0.007
5365.54537 14.694 0.008
5365.88293 14.701 0.007
5369.84012 14.717 0.007
5376.80427 14.708 0.007
5377.73678 14.719 0.007
5378.61122 14.711 0.007
5378.86772 14.698 0.007
5379.77245 14.700 0.005
5380.62998 14.703 0.005
5380.85479 14.696 0.007
5381.72981 14.718 0.007
5382.60514 14.714 0.007
5382.81245 14.702 0.007
5385.81507 14.749 0.005
5386.51857 14.730 0.007
5386.60064 14.727 0.007
5386.68513 14.749 0.007
5386.82937 14.748 0.007
5387.81241 14.716 0.007
5388.76899 14.729 0.007
5389.65661 14.700 0.007
5390.60255 14.699 0.007
5391.50792 14.712 0.007
5391.83740 14.711 0.007
5392.77727 14.723 0.007
5393.75341 14.749 0.008
5396.66720 14.705 0.007
5397.70540 14.698 0.007
5403.48547 14.717 0.007
5403.67807 14.739 0.007
5404.54911 14.724 0.007
5404.74797 14.729 0.007
5405.76172 14.726 0.007
5407.61785 14.743 0.008
5408.53643 14.720 0.008
5408.73847 14.737 0.008
5409.74054 14.725 0.007
5410.74421 14.726 0.007
5411.75772 14.722 0.005
5412.67767 14.706 0.007
5414.77264 14.710 0.005
5418.65277 14.730 0.005
5421.67263 14.711 0.007
5423.48931 14.705 0.005
5426.51829 14.718 0.007
5430.58851 14.726 0.007
5431.58351 14.716 0.007
5432.52944 14.725 0.008
5434.55448 14.716 0.007
5435.52143 14.723 0.007
5436.54648 14.731 0.007
5438.57912 14.728 0.007
5439.62077 14.732 0.007
5443.63490 14.714 0.007
5444.66060 14.716 0.007
5446.54955 14.738 0.007
5447.55981 14.720 0.007
5449.49276 14.732 0.007
5450.57114 14.710 0.007
5453.53235 14.741 0.008
5457.60420 14.715 0.007
5459.49388 14.717 0.007
5460.51443 14.733 0.007
5461.54129 14.704 0.007
5462.59574 14.736 0.007
5465.55454 14.724 0.008
5467.57281 14.695 0.005
5469.53616 14.705 0.005
5470.55293 14.735 0.007
5471.55924 14.725 0.007
5472.51364 14.714 0.007
5472.59565 14.712 0.007
5473.55882 14.725 0.007
5476.54721 14.709 0.007
5478.52865 14.727 0.007
5480.53298 14.721 0.007
5481.50194 14.715 0.007
5485.54894 14.724 0.007
5486.53517 14.751 0.007
5487.51829 14.721 0.005
5488.50556 14.722 0.007
5489.49174 14.742 0.008
5490.49183 14.752 0.008
5493.51947 14.738 0.008
5495.50881 14.717 0.007
5497.50827 14.721 0.007
5499.51434 14.717 0.007
5504.50424 14.748 0.008
5598.88135 14.710 0.007
5599.88888 14.716 0.007
5600.87744 14.723 0.005
5616.90062 14.690 0.007
5622.89988 14.728 0.005
5625.83359 14.694 0.005
5627.82691 14.704 0.005
5628.90966 14.720 0.007
5629.83735 14.701 0.007
5631.86569 14.704 0.005
5633.82077 14.719 0.005
5634.81455 14.713 0.007
5637.85112 14.719 0.007
5639.81747 14.713 0.007
5639.89305 14.717 0.005
5640.79191 14.724 0.007
5640.87791 14.723 0.005
5641.79698 14.708 0.005
5642.76272 14.723 0.007
5642.85727 14.717 0.005
5642.87857 14.716 0.007
5643.78414 14.720 0.005
5643.88240 14.711 0.005
5644.79164 14.705 0.007
5644.90741 14.697 0.007
5648.77455 14.701 0.005
5648.88246 14.703 0.005
5649.77991 14.703 0.005
5649.88639 14.703 0.005
5650.77203 14.702 0.005
